Name, Median Time, Min Time, Max Time, Median Frame Index, Min Frame Index, Max Frame Index, Min Depth, Max Depth, Total Time, Mean Time, Time Lower Quartile, Time Upper Quartile, Count Total, Count Median, Count Min, Count Max, Number of frames containing Marker, First Frame Index, Time Min Individual, Time Max Individual, Min Individual Frame, Max Individual Frame, Time at Median Frame
"com.unity.multiplayer-hlapi.Runtime.dll!UnityEngine.Networking::Profiler.NewProfilerTick()",0.00102,0.0007799999,0.016327,444,316,428,6,6,0.36008799879346,0.001200293,0.000945,0.001201,300,1,1,1,300,198,0.0007799999,0.016327,316,428,0.000946
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::RenderPipelineManager.CleanupRenderPipeline()",0.001019,0.000745,0.013349,278,445,226,2,2,0.326964000501903,0.00108988,0.000945,0.001098,900,3,3,3,300,198,0.000197,0.012182,479,226,0.000968
"mscorlib.dll!System::String.ToCharArray()",0.001005,0.000874,0.005438,342,227,308,11,11,0.317370002099779,0.0010579,0.000973,0.001034,300,1,1,1,300,198,0.000874,0.005438,227,308,0.000996
"Application.Integrate Assets in Background",0.000999,0.0007799999,0.01534,364,363,247,5,5,0.33254700130783,0.00110849,0.000929,0.001103,300,1,1,1,300,198,0.0007799999,0.01534,363,247,0.000793
"mscorlib.dll!Mono.Globalization.Unicode::SimpleCollator.Level2()",0.000991,0.00084,0.019038,278,497,384,19,19,0.323758000246016,0.001079193,0.000945,0.001052,600,2,2,2,300,198,0.000262,0.01875,275,384,0.0009869999
"Physics2D.Simulate",0.000991,0.000651,0.021449,476,334,437,3,3,0.319305999757489,0.00119144,0.000858,0.001206,294,1,1,2,268,198,0.000488,0.021449,216,437,0.000921
"Animator.ApplyOnAnimatorMove",0.00099,0.000796,0.020146,443,248,428,6,6,0.337261999797192,0.001124207,0.000911,0.001162,900,3,3,3,300,198,0.000127,0.01124,248,428,0.000895
"mscorlib.dll!System.Collections.Generic::List`1.AddRange()",0.00099,0.000798,0.021,450,405,428,5,5,0.34500600094907,0.00115002,0.000942,0.001045,300,1,1,1,300,198,0.000798,0.021,405,428,0.000934
"UnityEditor.dll!UnityEditor::EditorStyles.UpdateSkinCache()",0.0009880001,0.000766,0.00209,286,452,470,6,7,0.319740999693749,0.001065803,0.000905,0.001192,600,2,2,2,300,198,7.9E-05,0.001859,211,470,0.000939
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_main()",0.0009869999,0.000707,0.001972,219,234,283,12,12,0.0913900000887224,0.001015444,0.000868,0.001109,180,2,2,2,90,198,0.000127,0.001435,276,283,0
"mscorlib.dll!System.IO::Path.IsDirectorySeparator()",0.0009859999,0.0009200001,0.006714001,201,473,214,15,19,0.326748001876695,0.00108916,0.000967,0.001007,5100,17,17,17,300,198,4.7E-05,0.005598,265,214,0.0009780001
"Physics.SyncRigidbodyTransform",0.000979,0.000762,0.010482,265,331,247,3,8,0.30509500028711,0.001138414,0.000873,0.001237,1470,5,5,10,268,198,3.5E-05,0.006974,308,247,0.000936
"mscorlib.dll!System.Diagnostics::StackFrame.GetILOffset()",0.0009759999,0.0009260001,0.003272,389,273,327,11,11,0.292051001182699,0.001089743,0.0009540002,0.001018,5292,18,18,36,268,198,4.7E-05,0.001444,249,327,0.000984
"mscorlib.dll!System::Buffer.BlockCopy()",0.000975,0.000844,0.011129,236,316,411,12,12,0.312396999855991,0.001041323,0.000938,0.001029,300,1,1,1,300,198,0.000844,0.011129,316,411,0.001079
"UnityEditor.dll!UnityEditor.SceneManagement::StageUtility.IsGameObjectRenderedByCamera()",0.000972,0.000664,0.003013,465,227,256,9,9,0.30569000041578,0.001018967,0.000832,0.001104,300,1,1,1,300,198,0.000664,0.003013,227,256,0.001082
"UnityEngine.IMGUIModule.dll!UnityEngine::Event.Internal_MakeMasterEventCurrent()",0.000963,0.000731,0.001703,441,227,354,3,3,0.293870000459719,0.0009795667,0.000886,0.001032,300,1,1,1,300,198,0.000731,0.001703,227,354,0.000967
"UnityEngine.CoreModule.dll!UnityEngine::Object.GetInstanceID()",0.000961,0.000837,0.002844,366,460,327,13,13,0.295863999897847,0.0009862133,0.00092,0.001002,600,2,2,2,300,198,0.000294,0.002525,392,327,0.0009900001
"UnityEngine.UI.dll!UnityEngine.EventSystems::PointerEventData.IsPointerMoving()",0.00096,0.000868,0.00256,244,278,199,9,9,0.0884970001061447,0.0009833,0.000921,0.000982,270,3,3,3,90,198,0.000262,0.001946,214,199,0
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.get_stereoActive()",0.0009599999,0.0009140001,0.003423999,416,250,364,7,11,0.299125000237837,0.0009970834,0.0009479999,0.0009789999,5400,18,18,18,300,198,4.7E-05,0.002524,230,364,0.0009520002
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessDebugLayer.RenderSpecialOverlays()",0.000958,0.00079,0.001666,480,426,339,7,7,0.295458000677172,0.00098486,0.000893,0.00105,300,1,1,1,300,198,0.00079,0.001666,426,339,0.000837
"Assembly-CSharp.dll!::Frame..ctor()",0.000951,0.000697,0.007106,202,216,340,5,5,0.309947000234388,0.001033157,0.000913,0.001032,300,1,1,1,300,198,0.000697,0.007106,216,340,0.000942
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::ColorUtilities.ColorToInverseGamma()",0.000951,0.000848,0.005081,366,385,265,11,11,0.320389001339208,0.001067963,0.00093,0.000984,300,1,1,1,300,198,0.000848,0.005081,385,265,0.00093
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.GetButton()",0.0009470001,0.0008480001,0.011073,467,362,388,5,5,0.304377999622375,0.001014593,0.000913,0.001,600,2,2,2,300,198,0.000202,0.010736,205,388,0.000929
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.Exp()",0.000946,0.0007,0.002078,396,328,212,11,12,0.295675000583287,0.0009855833,0.000873,0.001041,600,2,2,2,300,198,0.000249,0.001802,300,212,0.000834
"mscorlib.dll!System::String.LastIndexOfAnyUnchecked()",0.000943,0.000839,0.001331,232,458,396,14,17,0.286208000878105,0.0009540266,0.0009240001,0.000965,600,2,2,2,300,198,0.000349,0.000909,444,453,0.000914
"UnityEngine.CoreModule.dll!UnityEngine.Rendering::CommandBuffer.ReleaseTemporaryRT()",0.0009379999,0.0008029999,0.001349,284,362,482,6,10,0.28177600048366,0.0009392533,0.000896,0.000968,3300,11,11,11,300,198,5.8E-05,0.000632,207,482,0.000891
"Renderers.OncePerFrameUpdate",0.000936,0.000624,0.009266,415,385,382,3,3,0.298441999868373,0.0009948066,0.000854,0.001027,600,2,2,2,300,198,0.000235,0.008984,439,382,0.000725
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_allCamerasCount()",0.000929,0.000751,0.005823,221,416,388,5,6,0.293839999125339,0.0009794667,0.000864,0.001028,600,2,2,2,300,198,0.000156,0.005568,221,388,0.000937
"PhysX.ThirdPassIslandGenTask",0.000913,0.000474,0.013226,467,355,393,4,4,0.175402000386384,0.001437721,0.000791,0.001938,199,2,1,4,122,199,0.00014,0.013226,297,393,0.000851
"UnityEngine.UI.dll!::ButtonState.get_button()",0.0009129999,0.000884,0.002589999,230,234,216,9,11,0.0847880004112085,0.0009420889,0.0009019999,0.00093,1530,17,17,17,90,198,4.8E-05,0.001725,217,216,0
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::Fog.IsEnabledAndSupported()",0.000906,0.000683,0.004476,451,408,250,6,8,0.299558999977307,0.00099853,0.00083,0.001047,600,2,2,2,300,198,0.000222,0.004193,479,250,0.000796
"Animators.WriteProperties",0.000903,0.000679,0.021207,432,369,434,5,5,0.366053003526758,0.001220177,0.000809,0.001204,300,1,1,1,300,198,0.000679,0.021207,369,434,0.000767
"mscorlib.dll!Mono.Globalization.Unicode::SimpleCollator.Level1()",0.000897,0.00078,0.001517,222,207,231,19,19,0.278567000525072,0.0009285567,0.000865,0.000932,600,2,2,2,300,198,0.000263,0.001242,208,231,0.000836
"Physics.ProcessReports",0.000897,0.000666,0.014794,259,457,388,3,3,0.284016999532469,0.001059765,0.000804,0.001096,294,1,1,2,268,198,0.000553,0.014794,216,388,0.001355
"FrameEvents.XRBeginFrame",0.000897,0.000665,0.012312,359,264,203,2,2,0.295395001186989,0.00098465,0.00083,0.0009869999,300,1,1,1,300,198,0.000665,0.012312,264,203,0.000881
"Animators.SortWriteJob",0.000897,0.000719,0.032116,278,425,428,5,5,0.315070999255113,0.001050237,0.00085,0.000972,600,2,2,2,300,198,2.5E-05,0.031137,205,428,0.000966
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.IsTemporalAntialiasingActive()",0.0008949999,0.00075,0.00466,491,284,205,5,8,0.279802000208292,0.0009326733,0.000857,0.0009539999,900,3,3,3,300,198,0.000182,0.004155,321,205,0.00096
"mscorlib.dll!System::NumberFormatter.FastToDecHex()",0.00089,0.000197,0.001776,249,462,475,11,19,0.270251000369171,0.0009008367,0.000833,0.00096,3246,11,2,20,300,198,5.1E-05,0.00055,227,432,0.000873
"UnityEngine.CoreModule.dll!UnityEngine::EditorSystemInfo.get_graphicsDeviceType()",0.000888,0.000773,0.017911,375,328,391,12,12,0.290541000926169,0.00096847,0.00085,0.00093,900,3,3,3,300,198,0.000156,0.017263,479,391,0.000775
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfo.GetGraphicsFormat()",0.000886,0.000725,0.021365,335,479,226,8,8,0.299576001008973,0.0009985866,0.00084,0.000962,300,1,1,1,300,198,0.000725,0.021365,479,226,0.000796
"mscorlib.dll!System.Reflection::MonoMethod.get_Name()",0.00088,0.000325,0.004643,483,201,278,12,12,0.27944100059176,0.00093147,0.000854,0.000928,4446,15,6,24,300,198,4.8E-05,0.003772,199,278,0.0009100001
"FindActiveLights",0.000876,0.000386,0.00176,215,472,347,6,6,0.271868001087569,0.0009062267,0.00071,0.001092,300,1,1,1,300,198,0.000386,0.00176,472,347,0.000516
"UnityEngine.AudioModule.dll!UnityEngine::AudioSource.get_clip()",0.000872,0.000614,0.00174,399,219,283,6,6,0.271145999788132,0.00090382,0.000797,0.0009709999,600,2,2,2,300,198,8.9E-05,0.001582,247,283,0.000989
"PreLateUpdate.ConstraintManagerUpdate",0.000872,0.000675,0.006571,479,310,428,2,2,0.279664000379853,0.0009322133,0.000806,0.000937,300,1,1,1,300,198,0.000675,0.006571,310,428,0.000912
"mscorlib.dll!System::NumberFormatter.ParsePrecision()",0.00087,0.0007369999,0.002142,200,442,434,18,18,0.264159000056679,0.0009856679,0.000831,0.0009970001,2646,9,9,18,268,198,6.6E-05,0.000299,246,267,0.000905
"UnityEngine.PhysicsModule.dll!UnityEngine::Rigidbody.MoveRotation_Injected()",0.00086,0.000769,0.007439,294,204,247,7,7,0.265450000209967,0.0009904851,0.0008329999,0.0009179999,588,2,2,4,268,198,0.000236,0.004243,408,247,0.0008630001
"UnityEngine.UI.dll!UnityEngine.EventSystems::EventSystem.get_current()",0.000857,0.000694,0.001563,257,310,428,5,5,0.268064000585582,0.0008935467,0.000814,0.000925,300,1,1,1,300,198,0.000694,0.001563,310,428,0.000828
"UnityEngine.CoreModule.dll!UnityEngine::Mathf.FloorToInt()",0.000857,0.000782,0.001709,355,199,202,10,10,0.265072999842232,0.0008835767,0.000829,0.0009,900,3,3,3,300,198,0.000154,0.001038,356,297,0.000868
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PropertySheet.get_material()",0.000856,0.0008030001,0.005551,435,355,450,9,12,0.268464001012035,0.00089488,0.0008400001,0.000876,4800,16,16,16,300,198,4.6E-05,0.00471,479,450,0.0008630002
"UnityEngine.CoreModule.dll!UnityEngine::Color.get_linear()",0.000852,0.000731,0.002244,357,412,201,10,10,0.263265999907162,0.0008775533,0.000825,0.00089,300,1,1,1,300,198,0.000731,0.002244,412,201,0.000861
"UnityEngine.CoreModule.dll!UnityEngine::Transform.set_rotation_Injected()",0.000838,0.000652,0.017662,308,484,225,6,6,0.279342999565415,0.0009311434,0.000781,0.00091,600,2,2,2,300,198,0.000149,0.017337,336,225,0.0008929999
"mscorlib.dll!System.IO::Path.CleanPath()",0.000837,0.000753,0.001263,303,234,382,15,15,0.254432999819983,0.00084811,0.000821,0.000865,300,1,1,1,300,198,0.000753,0.001263,234,382,0.000824
"Animator.PrepareAnimationEvents",0.000837,0.000491,0.002713,375,354,317,7,7,0.251832999507315,0.0008654055,0.000792,0.000888,557,2,1,3,291,198,8.8E-05,0.002449,485,317,0.000884
"mscorlib.dll!System.Diagnostics::StackFrame.GetFileName()",0.000835,0.000254,0.014152,432,338,482,12,12,0.397174001627718,0.001323913,0.00079,0.002192,4146,14,5,23,300,198,4.8E-05,0.013363,199,482,0.002189
"UnityEngine.UI.dll!UnityEngine.EventSystems::StandaloneInputModule.SendUpdateEventToSelectedObject()",0.000834,0.000697,0.001187,250,212,239,6,6,0.0768050000187941,0.0008533889,0.000817,0.000857,90,1,1,1,90,198,0.000697,0.001187,212,239,0
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.GetAxisRaw()",0.000832,0.00073,0.023003,300,320,428,7,9,0.352369999702205,0.001174567,0.000799,0.001535,780,2,2,4,300,198,0.000205,0.011629,226,428,0.000757
"UnityEngine.CoreModule.dll!UnityEngine::RenderTexture.SetActive()",0.000832,0.000693,0.09285299,199,388,401,8,8,0.350127995072398,0.001167093,0.00079,0.0009,300,1,1,1,300,198,0.000693,0.09285299,388,401,0.000811
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessLayer.DynamicResolutionAllowsFinalBlitToCameraTarget()",0.000831,0.000653,0.02233,265,477,401,6,7,0.271711000517826,0.0009057033,0.000779,0.000886,600,2,2,2,300,198,0.000217,0.022063,441,401,0.000882
"FixedUpdate.ScriptRunDelayedFixedFrameRate",0.000827,0.000501,0.012592,423,398,388,2,2,0.264631000172812,0.0009874291,0.000713,0.001048,294,1,1,2,268,198,0.000501,0.012592,398,388,0.000968
"UnityEngine.UI.dll!UnityEngine.EventSystems::BaseInput.GetMouseButtonUp()",0.00082,0.000738,0.001277,217,275,222,10,10,0.0763119998300681,0.0008479111,0.0008,0.000849,270,3,3,3,90,198,0.000174,0.0009,236,222,0
"UnityEngine.CoreModule.dll!UnityEngine::Rect.Contains()",0.000805,0.000582,0.016542,275,316,388,5,5,0.26551500079222,0.00088505,0.000724,0.0009,300,1,1,1,300,198,0.000582,0.016542,316,388,0.00083
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::PostProcessRenderContext.IsDebugOverlayEnabled()",0.000802,0.000658,0.001475,398,479,267,10,10,0.248473000625381,0.0008282433,0.000768,0.000851,600,2,2,2,300,198,0.000249,0.001222,353,267,0.000763
"UnityEngine.CoreModule.dll!UnityEngine::Camera.get_targetTexture()",0.0008,0.000508,0.01554,230,478,286,5,6,0.262296000044444,0.00087432,0.0006950001,0.000901,600,2,2,2,300,198,0.000224,0.015017,310,286,0.000635
"mscorlib.dll!System.Text::StringBuilder.get_Capacity()",0.0007960001,0.000178,0.005596,309,493,247,11,16,0.254955000607879,0.00084985,0.000746,0.000896,3546,12,3,21,300,198,4.8E-05,0.00261,199,247,0.000785
"mscorlib.dll!System.Text::EncoderNLS..ctor()",0.000796,0.00066,0.001211,351,398,421,13,13,0.245965998969041,0.0008198867,0.000769,0.000838,300,1,1,1,300,198,0.00066,0.001211,398,421,0.000765
"mscorlib.dll!System.Text::StringBuilderCache.Release()",0.000795,0.000177,0.008526001,390,310,247,11,14,0.245227000123123,0.0008174233,0.0007719999,0.00082,1182,4,1,7,300,198,0.000165,0.007964,327,247,0.000782
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.get_mousePosition_Injected()",0.000791,0.000605,0.007027,471,490,388,6,12,0.265923000632029,0.00088641,0.000699,0.000887,780,2,2,4,300,198,6.7E-05,0.006702,242,388,0.000659
"UnityEngine.CoreModule.dll!UnityEngine::SystemInfoShimBase.get_usesLoadStoreActions()",0.000788,0.000638,0.020496,349,479,226,6,6,0.275788999337237,0.0009192966,0.000753,0.000841,300,1,1,1,300,198,0.000638,0.020496,479,226,0.000776
"UnityEngine.CoreModule.dll!UnityEngine::MaterialPropertyBlock.SetColorImpl()",0.000784,0.000706,0.00161,467,479,419,11,11,0.241048000170849,0.0008034933,0.000759,0.000811,600,2,2,2,300,198,0.000278,0.001116,479,419,0.000775
"beforeCameraRender.Invoke",0.0007799999,0.000368,0.001679,438,361,406,3,3,0.236356000707019,0.0007878533,0.000649,0.000885,300,1,1,1,300,198,0.000368,0.001679,361,406,0.000462
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::RuntimeUtilities.get_copyStdMaterial()",0.000777,0.000671,0.002291,316,330,238,6,6,0.24042399978498,0.0008014133,0.000748,0.000816,300,1,1,1,300,198,0.000671,0.002291,330,238,0.000698
"mscorlib.dll!System::Random.Sample()",0.0007720001,0.000596,0.002988,472,476,219,10,10,0.239338000668795,0.0007977933,0.00073,0.000822,600,2,2,2,300,198,0.000165,0.002776,433,219,0.000731
"UnityEngine.InputLegacyModule.dll!UnityEngine::Input.GetButtonUp()",0.000766,0.000645,0.024816,328,277,388,5,5,0.264692001481308,0.0008823067,0.000733,0.00081,600,2,2,2,300,198,0.000187,0.02454,342,388,0.00078
"UnityEngine.CoreModule.dll!UnityEngine::Logger.IsLogTypeAllowed()",0.000763,0.000572,0.00405,428,311,359,7,7,0.243455000338145,0.0008115167,0.000701,0.000841,300,1,1,1,300,198,0.000572,0.00405,311,359,0.000688
"UnityEngine.CoreModule.dll!UnityEngine::Texture.get_height()",0.000761,0.000689,0.00369,204,422,305,9,13,0.236058999784291,0.0007868633,0.00074,0.000793,900,3,3,3,300,198,0.000181,0.003141,268,305,0.000801
"UnityEngine.UIElementsModule.dll!UnityEngine.UIElements::UIElementsUtility.GetPanelsIterator()",0.00075,0.000601,0.001357,464,309,267,4,4,0.234222999482881,0.0007807433,0.000716,0.0008029999,300,1,1,1,300,198,0.000601,0.001357,309,267,0.000798
"mscorlib.dll!System.Collections.Generic::List`1..ctor()",0.000747,0.000439,0.001673,318,234,319,6,13,0.232849000312854,0.0007761634,0.000697,0.000821,894,3,2,4,300,198,0.0001,0.000841,393,319,0.000728
"mscorlib.dll!System::RuntimeType.FilterHelper()",0.000742,0.0005880001,0.003269,232,353,405,14,14,0.220227000296291,0.0008217425,0.0006869999,0.00081,2646,9,9,18,268,198,5.6E-05,0.001732,204,405,0.0007399999
"UnityEngine.CoreModule.dll!UnityEngine::Transform.get_rotation_Injected()",0.00074,0.00035,0.010255,297,310,247,6,8,0.238819000085641,0.0007960633,0.0007,0.0008020001,1488,5,3,7,300,198,6.6E-05,0.009699,201,247,0.000757
"PreUpdate.WindUpdate",0.000738,0.000529,0.007191,398,370,388,2,2,0.240336000162642,0.00080112,0.000685,0.000784,300,1,1,1,300,198,0.000529,0.007191,370,388,0.000667
"UnityEngine.UIModule.dll!UnityEngine::Canvas.get_renderMode()",0.000736,0.000504,0.012315,460,336,388,6,12,0.281852999723924,0.00093951,0.000621,0.001215,1620,3,3,11,300,198,6E-05,0.011914,206,388,0.000638
"UnityEngine.CoreModule.dll!UnityEngine::EditorSystemInfo.get_operatingSystemFamily()",0.000736,0.000619,0.014504,494,336,428,9,10,0.17773099981423,0.0008463381,0.000699,0.000798,420,2,2,2,210,288,0.000158,0.008013,331,428,0.000703
"UnityEngine.CoreModule.dll!UnityEngine::RenderTextureDescriptor.set_depthBufferBits()",0.000735,0.000682,0.003986,445,479,314,9,15,0.234146999922814,0.00078049,0.0007249999,0.000752,3600,12,12,12,300,198,5E-05,0.003312,220,314,0.000732
"UnityEngine.CoreModule.dll!UnityEngine::Texture.GetDataWidth()",0.000724,0.000581,0.00124,307,334,484,10,14,0.227577000223391,0.00075859,0.000676,0.00079,900,3,3,3,300,198,6.3E-05,0.000863,337,384,0.000654
"UnityEngine.CoreModule.dll!UnityEngine::Logger.GetString()",0.000721,0.000556,0.00729,312,441,467,7,7,0.234641000221018,0.0007821367,0.000678,0.000784,300,1,1,1,300,198,0.000556,0.00729,441,467,0.000708
"UnityEngine.PhysicsModule.dll!UnityEngine::Rigidbody.get_rotation_Injected()",0.000716,0.000604,0.026949,205,461,247,7,7,0.2474870011647,0.000923459,0.000691,0.000759,588,2,2,4,268,198,0.000219,0.02225,347,247,0.000717
"mscorlib.dll!::Enumerator.Dispose()",0.000716,0.0006340001,0.005596001,251,472,260,3,9,0.229370001281495,0.0007645666,0.000696,0.0007350001,3312,11,11,12,300,198,4.6E-05,0.00496,479,260,0.000721
"mscorlib.dll!System.Collections.Generic::List`1.InsertRange()",0.000714,0.000499,0.009878,200,405,283,6,6,0.241967000998557,0.0008065567,0.00068,0.000759,300,1,1,1,300,198,0.000499,0.009878,405,283,0.000671
"Transform.GetScene",0.000713,0.00038,0.018246,383,439,226,3,11,0.256909000199812,0.0008563633,0.000587,0.000991,2100,7,7,7,300,198,2.2E-05,0.013943,213,226,0.000808
"Unity.Postprocessing.Runtime.dll!UnityEngine.Rendering.PostProcessing::RuntimeUtilities.get_blackTexture()",0.000713,0.000626,0.001149,458,289,466,10,10,0.219575000053737,0.0007319167,0.000697,0.000736,300,1,1,1,300,198,0.000626,0.001149,289,466,0.000665
"UnityEngine.CoreModule.dll!UnityEngine::Quaternion.Internal_FromEulerRad_Injected()",0.00071,0.000482,0.003816,334,211,247,8,8,0.215986000526755,0.0008059179,0.0006340001,0.000838,588,2,2,4,268,198,8.8E-05,0.003602,337,247,0.000532
"UnityEngine.CoreModule.dll!UnityEngine::ApplicationShimBase.get_platform()",0.000705,0.000582,0.005303,383,479,450,9,11,0.230431999909342,0.0007681067,0.000666,0.0008170001,600,2,2,2,300,198,0.000182,0.005022,417,450,0.000697
"UnityEngine.CoreModule.dll!UnityEngine::Vector3.op_Addition()",0.000705,0.000537,0.039105,389,211,247,6,7,0.24267200086615,0.0009054925,0.000617,0.000751,882,3,3,6,268,198,0.000155,0.021204,252,247,0.00059
"UnityEngine.UI.dll!UnityEngine.UI.Collections::IndexedSet`1.Sort()",0.000704,0.000574,0.023802,354,426,428,8,8,0.242659999406897,0.0008088666,0.00067,0.000752,300,1,1,1,300,198,0.000574,0.023802,426,428,0.000668
"PostLateUpdate.PhysicsSkinnedClothBeginUpdate",0.0007,0.000414,0.005821,244,310,428,2,2,0.22842800070066,0.0007614267,0.000633,0.000834,300,1,1,1,300,198,0.000414,0.005821,310,428,0.000757
"UnityEngine.CoreModule.dll!UnityEngine::QualitySettings.get_activeColorSpace()",0.000699,0.000645,0.006085,392,236,377,12,12,0.223384000848455,0.0007446134,0.000679,0.000724,3000,10,10,10,300,198,5.8E-05,0.005505,278,377,0.000699
"UnityEditor.dll!UnityEditor.SceneManagement::StageUtility.IsGameObjectRenderedByCameraInternal()",0.000698,0.000429,0.002727,288,218,256,10,10,0.217761000123573,0.00072587,0.000565,0.000802,300,1,1,1,300,198,0.000429,0.002727,218,256,0.000822
